SMESG000024210.1	SMESG000024210.1	Gene Expression
SMESG000024208.1	SMESG000024208.1	Gene Expression
SMESG000024203.1	SMESG000024203.1	Gene Expression
SMESG000024202.1	SMESG000024202.1	Gene Expression
SMESG000024191.1	SMESG000024191.1	Gene Expression
SMESG000024190.1	SMESG000024190.1	Gene Expression
SMESG000024189.1	SMESG000024189.1	Gene Expression
SMESG000024177.1	SMESG000024177.1	Gene Expression
SMESG000049328.1	SMESG000049328.1	Gene Expression
SMESG000006542.1	SMESG000006542.1	Gene Expression
SMESG000006541.1	SMESG000006541.1	Gene Expression
SMESG000006536.1	SMESG000006536.1	Gene Expression
SMESG000006535.1	SMESG000006535.1	Gene Expression
SMESG000006534.1	SMESG000006534.1	Gene Expression
SMESG000006531.1	SMESG000006531.1	Gene Expression
SMESG000006530.1	SMESG000006530.1	Gene Expression
SMESG000006529.1	SMESG000006529.1	Gene Expression
SMESG000006526.1	SMESG000006526.1	Gene Expression
SMESG000006523.1	SMESG000006523.1	Gene Expression
SMESG000006522.1	SMESG000006522.1	Gene Expression
SMESG000006521.1	SMESG000006521.1	Gene Expression
SMESG000006504.1	SMESG000006504.1	Gene Expression
SMESG000006503.1	SMESG000006503.1	Gene Expression
SMESG000006500.1	SMESG000006500.1	Gene Expression
SMESG000006499.1	SMESG000006499.1	Gene Expression
SMESG000006496.1	SMESG000006496.1	Gene Expression
SMESG000006493.1	SMESG000006493.1	Gene Expression
SMESG000006492.1	SMESG000006492.1	Gene Expression
SMESG000006491.1	SMESG000006491.1	Gene Expression
SMESG000006486.1	SMESG000006486.1	Gene Expression
SMESG000006482.1	SMESG000006482.1	Gene Expression
SMESG000006480.1	SMESG000006480.1	Gene Expression
SMESG000006478.1	SMESG000006478.1	Gene Expression
SMESG000006477.1	SMESG000006477.1	Gene Expression
SMESG000006455.1	SMESG000006455.1	Gene Expression
SMESG000006452.1	SMESG000006452.1	Gene Expression
SMESG000006448.1	SMESG000006448.1	Gene Expression
SMESG000006443.1	SMESG000006443.1	Gene Expression
SMESG000006432.1	SMESG000006432.1	Gene Expression
SMESG000006431.1	SMESG000006431.1	Gene Expression
SMESG000006430.1	SMESG000006430.1	Gene Expression
SMESG000006427.1	SMESG000006427.1	Gene Expression
SMESG000006424.1	SMESG000006424.1	Gene Expression
SMESG000006416.1	SMESG000006416.1	Gene Expression
SMESG000006414.1	SMESG000006414.1	Gene Expression
SMESG000006412.1	SMESG000006412.1	Gene Expression
SMESG000006408.1	SMESG000006408.1	Gene Expression
SMESG000006407.1	SMESG000006407.1	Gene Expression
SMESG000006400.1	SMESG000006400.1	Gene Expression
SMESG000006391.1	SMESG000006391.1	Gene Expression
SMESG000006390.1	SMESG000006390.1	Gene Expression
SMESG000006381.1	SMESG000006381.1	Gene Expression
SMESG000006379.1	SMESG000006379.1	Gene Expression
SMESG000006377.1	SMESG000006377.1	Gene Expression
SMESG000006374.1	SMESG000006374.1	Gene Expression
SMESG000006368.1	SMESG000006368.1	Gene Expression
SMESG000006360.1	SMESG000006360.1	Gene Expression
SMESG000006354.1	SMESG000006354.1	Gene Expression
SMESG000006351.1	SMESG000006351.1	Gene Expression
SMESG000006345.1	SMESG000006345.1	Gene Expression
SMESG000006336.1	SMESG000006336.1	Gene Expression
SMESG000006325.1	SMESG000006325.1	Gene Expression
SMESG000006324.1	SMESG000006324.1	Gene Expression
SMESG000006323.1	SMESG000006323.1	Gene Expression
SMESG000006322.1	SMESG000006322.1	Gene Expression
SMESG000006319.1	SMESG000006319.1	Gene Expression
SMESG000006318.1	SMESG000006318.1	Gene Expression
SMESG000006314.1	SMESG000006314.1	Gene Expression
SMESG000006311.1	SMESG000006311.1	Gene Expression
SMESG000006310.1	SMESG000006310.1	Gene Expression
SMESG000006309.1	SMESG000006309.1	Gene Expression
SMESG000006302.1	SMESG000006302.1	Gene Expression
SMESG000006301.1	SMESG000006301.1	Gene Expression
SMESG000006297.1	SMESG000006297.1	Gene Expression
SMESG000006293.1	SMESG000006293.1	Gene Expression
SMESG000006288.1	SMESG000006288.1	Gene Expression
SMESG000006280.1	SMESG000006280.1	Gene Expression
SMESG000006277.1	SMESG000006277.1	Gene Expression
SMESG000006276.1	SMESG000006276.1	Gene Expression
SMESG000006275.1	SMESG000006275.1	Gene Expression
SMESG000006273.1	SMESG000006273.1	Gene Expression
SMESG000006262.1	SMESG000006262.1	Gene Expression
SMESG000006260.1	SMESG000006260.1	Gene Expression
SMESG000006246.1	SMESG000006246.1	Gene Expression
SMESG000006235.1	SMESG000006235.1	Gene Expression
SMESG000006230.1	SMESG000006230.1	Gene Expression
SMESG000006229.1	SMESG000006229.1	Gene Expression
SMESG000006227.1	SMESG000006227.1	Gene Expression
SMESG000006220.1	SMESG000006220.1	Gene Expression
SMESG000006218.1	SMESG000006218.1	Gene Expression
SMESG000006213.1	SMESG000006213.1	Gene Expression
SMESG000006212.1	SMESG000006212.1	Gene Expression
SMESG000006208.1	SMESG000006208.1	Gene Expression
SMESG000006205.1	SMESG000006205.1	Gene Expression
SMESG000006189.1	SMESG000006189.1	Gene Expression
SMESG000006186.1	SMESG000006186.1	Gene Expression
SMESG000006174.1	SMESG000006174.1	Gene Expression
SMESG000006168.1	SMESG000006168.1	Gene Expression
SMESG000006164.1	SMESG000006164.1	Gene Expression
SMESG000006154.1	SMESG000006154.1	Gene Expression
SMESG000006149.1	SMESG000006149.1	Gene Expression
SMESG000006147.1	SMESG000006147.1	Gene Expression
SMESG000006146.1	SMESG000006146.1	Gene Expression
SMESG000006141.1	SMESG000006141.1	Gene Expression
SMESG000006132.1	SMESG000006132.1	Gene Expression
SMESG000006125.1	SMESG000006125.1	Gene Expression
SMESG000006122.1	SMESG000006122.1	Gene Expression
SMESG000006121.1	SMESG000006121.1	Gene Expression
SMESG000006119.1	SMESG000006119.1	Gene Expression
SMESG000006113.1	SMESG000006113.1	Gene Expression
SMESG000006108.1	SMESG000006108.1	Gene Expression
SMESG000006104.1	SMESG000006104.1	Gene Expression
SMESG000006094.1	SMESG000006094.1	Gene Expression
SMESG000006092.1	SMESG000006092.1	Gene Expression
SMESG000006091.1	SMESG000006091.1	Gene Expression
SMESG000006077.1	SMESG000006077.1	Gene Expression
SMESG000006070.1	SMESG000006070.1	Gene Expression
SMESG000006066.1	SMESG000006066.1	Gene Expression
SMESG000006065.1	SMESG000006065.1	Gene Expression
SMESG000006064.1	SMESG000006064.1	Gene Expression
SMESG000006063.1	SMESG000006063.1	Gene Expression
SMESG000006062.1	SMESG000006062.1	Gene Expression
SMESG000006059.1	SMESG000006059.1	Gene Expression
SMESG000006057.1	SMESG000006057.1	Gene Expression
SMESG000006056.1	SMESG000006056.1	Gene Expression
SMESG000006055.1	SMESG000006055.1	Gene Expression
SMESG000006053.1	SMESG000006053.1	Gene Expression
SMESG000006052.1	SMESG000006052.1	Gene Expression
SMESG000006046.1	SMESG000006046.1	Gene Expression
SMESG000006044.1	SMESG000006044.1	Gene Expression
SMESG000006040.1	SMESG000006040.1	Gene Expression
SMESG000006038.1	SMESG000006038.1	Gene Expression
SMESG000006030.1	SMESG000006030.1	Gene Expression
SMESG000006029.1	SMESG000006029.1	Gene Expression
SMESG000006026.1	SMESG000006026.1	Gene Expression
SMESG000006023.1	SMESG000006023.1	Gene Expression
SMESG000006021.1	SMESG000006021.1	Gene Expression
SMESG000006020.1	SMESG000006020.1	Gene Expression
SMESG000006014.1	SMESG000006014.1	Gene Expression
SMESG000006009.1	SMESG000006009.1	Gene Expression
SMESG000006008.1	SMESG000006008.1	Gene Expression
SMESG000006007.1	SMESG000006007.1	Gene Expression
SMESG000006000.1	SMESG000006000.1	Gene Expression
SMESG000005998.1	SMESG000005998.1	Gene Expression
SMESG000005997.1	SMESG000005997.1	Gene Expression
SMESG000005994.1	SMESG000005994.1	Gene Expression
SMESG000005987.1	SMESG000005987.1	Gene Expression
SMESG000005979.1	SMESG000005979.1	Gene Expression
SMESG000005978.1	SMESG000005978.1	Gene Expression
SMESG000005977.1	SMESG000005977.1	Gene Expression
SMESG000005975.1	SMESG000005975.1	Gene Expression
SMESG000005970.1	SMESG000005970.1	Gene Expression
SMESG000005969.1	SMESG000005969.1	Gene Expression
SMESG000005968.1	SMESG000005968.1	Gene Expression
SMESG000005966.1	SMESG000005966.1	Gene Expression
SMESG000005965.1	SMESG000005965.1	Gene Expression
SMESG000005963.1	SMESG000005963.1	Gene Expression
SMESG000005952.1	SMESG000005952.1	Gene Expression
SMESG000005948.1	SMESG000005948.1	Gene Expression
SMESG000005947.1	SMESG000005947.1	Gene Expression
SMESG000005945.1	SMESG000005945.1	Gene Expression
SMESG000005941.1	SMESG000005941.1	Gene Expression
SMESG000005938.1	SMESG000005938.1	Gene Expression
SMESG000005937.1	SMESG000005937.1	Gene Expression
SMESG000005933.1	SMESG000005933.1	Gene Expression
SMESG000005932.1	SMESG000005932.1	Gene Expression
SMESG000005931.1	SMESG000005931.1	Gene Expression
SMESG000005930.1	SMESG000005930.1	Gene Expression
SMESG000005924.1	SMESG000005924.1	Gene Expression
SMESG000005922.1	SMESG000005922.1	Gene Expression
SMESG000005919.1	SMESG000005919.1	Gene Expression
SMESG000005918.1	SMESG000005918.1	Gene Expression
SMESG000005914.1	SMESG000005914.1	Gene Expression
SMESG000005913.1	SMESG000005913.1	Gene Expression
SMESG000005905.1	SMESG000005905.1	Gene Expression
SMESG000005903.1	SMESG000005903.1	Gene Expression
SMESG000005899.1	SMESG000005899.1	Gene Expression
SMESG000005888.1	SMESG000005888.1	Gene Expression
SMESG000005887.1	SMESG000005887.1	Gene Expression
SMESG000005886.1	SMESG000005886.1	Gene Expression
SMESG000005882.1	SMESG000005882.1	Gene Expression
SMESG000005879.1	SMESG000005879.1	Gene Expression
SMESG000005878.1	SMESG000005878.1	Gene Expression
SMESG000005876.1	SMESG000005876.1	Gene Expression
SMESG000005874.1	SMESG000005874.1	Gene Expression
SMESG000005868.1	SMESG000005868.1	Gene Expression
SMESG000005863.1	SMESG000005863.1	Gene Expression
SMESG000005857.1	SMESG000005857.1	Gene Expression
SMESG000005854.1	SMESG000005854.1	Gene Expression
SMESG000005853.1	SMESG000005853.1	Gene Expression
SMESG000005845.1	SMESG000005845.1	Gene Expression
SMESG000005838.1	SMESG000005838.1	Gene Expression
SMESG000005826.1	SMESG000005826.1	Gene Expression
SMESG000005815.1	SMESG000005815.1	Gene Expression
SMESG000005805.1	SMESG000005805.1	Gene Expression
SMESG000005802.1	SMESG000005802.1	Gene Expression
SMESG000005801.1	SMESG000005801.1	Gene Expression
SMESG000005787.1	SMESG000005787.1	Gene Expression
SMESG000005782.1	SMESG000005782.1	Gene Expression
SMESG000005776.1	SMESG000005776.1	Gene Expression
SMESG000005775.1	SMESG000005775.1	Gene Expression
SMESG000005768.1	SMESG000005768.1	Gene Expression
SMESG000005764.1	SMESG000005764.1	Gene Expression
SMESG000005761.1	SMESG000005761.1	Gene Expression
SMESG000005760.1	SMESG000005760.1	Gene Expression
SMESG000005759.1	SMESG000005759.1	Gene Expression
SMESG000005757.1	SMESG000005757.1	Gene Expression
SMESG000005754.1	SMESG000005754.1	Gene Expression
SMESG000005753.1	SMESG000005753.1	Gene Expression
SMESG000005752.1	SMESG000005752.1	Gene Expression
SMESG000005732.1	SMESG000005732.1	Gene Expression
SMESG000005730.1	SMESG000005730.1	Gene Expression
SMESG000005729.1	SMESG000005729.1	Gene Expression
SMESG000005727.1	SMESG000005727.1	Gene Expression
SMESG000005726.1	SMESG000005726.1	Gene Expression
SMESG000005724.1	SMESG000005724.1	Gene Expression
SMESG000005722.1	SMESG000005722.1	Gene Expression
SMESG000005721.1	SMESG000005721.1	Gene Expression
SMESG000005720.1	SMESG000005720.1	Gene Expression
SMESG000005716.1	SMESG000005716.1	Gene Expression
SMESG000005714.1	SMESG000005714.1	Gene Expression
SMESG000005713.1	SMESG000005713.1	Gene Expression
SMESG000005712.1	SMESG000005712.1	Gene Expression
SMESG000005710.1	SMESG000005710.1	Gene Expression
SMESG000005704.1	SMESG000005704.1	Gene Expression
SMESG000005698.1	SMESG000005698.1	Gene Expression
SMESG000005697.1	SMESG000005697.1	Gene Expression
SMESG000005685.1	SMESG000005685.1	Gene Expression
SMESG000005677.1	SMESG000005677.1	Gene Expression
SMESG000005668.1	SMESG000005668.1	Gene Expression
SMESG000005655.1	SMESG000005655.1	Gene Expression
SMESG000005654.1	SMESG000005654.1	Gene Expression
SMESG000005653.1	SMESG000005653.1	Gene Expression
SMESG000005644.1	SMESG000005644.1	Gene Expression
SMESG000005645.1	SMESG000005645.1	Gene Expression
SMESG000005637.1	SMESG000005637.1	Gene Expression
SMESG000005635.1	SMESG000005635.1	Gene Expression
SMESG000005634.1	SMESG000005634.1	Gene Expression
SMESG000005630.1	SMESG000005630.1	Gene Expression
SMESG000006550.1	SMESG000006550.1	Gene Expression
SMESG000006546.1	SMESG000006546.1	Gene Expression
SMESG000006505.1	SMESG000006505.1	Gene Expression
SMESG000006439.1	SMESG000006439.1	Gene Expression
SMESG000006317.1	SMESG000006317.1	Gene Expression
SMESG000006261.1	SMESG000006261.1	Gene Expression
SMESG000006139.1	SMESG000006139.1	Gene Expression
SMESG000006072.1	SMESG000006072.1	Gene Expression
SMESG000006039.1	SMESG000006039.1	Gene Expression
SMESG000006017.1	SMESG000006017.1	Gene Expression
SMESG000006006.1	SMESG000006006.1	Gene Expression
SMESG000005995.1	SMESG000005995.1	Gene Expression
SMESG000005984.1	SMESG000005984.1	Gene Expression
SMESG000005884.1	SMESG000005884.1	Gene Expression
SMESG000005850.1	SMESG000005850.1	Gene Expression
SMESG000005784.1	SMESG000005784.1	Gene Expression
SMESG000005773.1	SMESG000005773.1	Gene Expression
SMESG000005762.1	SMESG000005762.1	Gene Expression
SMESG000005751.1	SMESG000005751.1	Gene Expression
SMESG000005739.1	SMESG000005739.1	Gene Expression
SMESG000005706.1	SMESG000005706.1	Gene Expression
SMESG000005684.1	SMESG000005684.1	Gene Expression
SMESG000005651.1	SMESG000005651.1	Gene Expression
SMESG000005640.1	SMESG000005640.1	Gene Expression
SMESG000006554.1	SMESG000006554.1	Gene Expression
SMESG000006517.1	SMESG000006517.1	Gene Expression
SMESG000022037.1	SMESG000022037.1	Gene Expression
SMESG000022030.1	SMESG000022030.1	Gene Expression
SMESG000022029.1	SMESG000022029.1	Gene Expression
SMESG000022027.1	SMESG000022027.1	Gene Expression
SMESG000022022.1	SMESG000022022.1	Gene Expression
SMESG000022021.1	SMESG000022021.1	Gene Expression
SMESG000022020.1	SMESG000022020.1	Gene Expression
SMESG000022010.1	SMESG000022010.1	Gene Expression
SMESG000022121.1	SMESG000022121.1	Gene Expression
SMESG000022115.1	SMESG000022115.1	Gene Expression
SMESG000022113.1	SMESG000022113.1	Gene Expression
SMESG000022112.1	SMESG000022112.1	Gene Expression
SMESG000022101.1	SMESG000022101.1	Gene Expression
SMESG000022100.1	SMESG000022100.1	Gene Expression
SMESG000022089.1	SMESG000022089.1	Gene Expression
SMESG000022087.1	SMESG000022087.1	Gene Expression
SMESG000022085.1	SMESG000022085.1	Gene Expression
SMESG000022083.1	SMESG000022083.1	Gene Expression
SMESG000022082.1	SMESG000022082.1	Gene Expression
SMESG000022079.1	SMESG000022079.1	Gene Expression
SMESG000022073.1	SMESG000022073.1	Gene Expression
SMESG000022068.1	SMESG000022068.1	Gene Expression
SMESG000022067.1	SMESG000022067.1	Gene Expression
SMESG000022062.1	SMESG000022062.1	Gene Expression
SMESG000022060.1	SMESG000022060.1	Gene Expression
SMESG000022058.1	SMESG000022058.1	Gene Expression
SMESG000022055.1	SMESG000022055.1	Gene Expression
SMESG000022052.1	SMESG000022052.1	Gene Expression
SMESG000022051.1	SMESG000022051.1	Gene Expression
SMESG000022050.1	SMESG000022050.1	Gene Expression
SMESG000022049.1	SMESG000022049.1	Gene Expression
SMESG000022047.1	SMESG000022047.1	Gene Expression
SMESG000022044.1	SMESG000022044.1	Gene Expression
SMESG000022043.1	SMESG000022043.1	Gene Expression
SMESG000022039.1	SMESG000022039.1	Gene Expression
SMESG000022017.1	SMESG000022017.1	Gene Expression
SMESG000022136.1	SMESG000022136.1	Gene Expression
SMESG000022114.1	SMESG000022114.1	Gene Expression
SMESG000022103.1	SMESG000022103.1	Gene Expression
SMESG000043074.1	SMESG000043074.1	Gene Expression
SMESG000043068.1	SMESG000043068.1	Gene Expression
SMESG000043067.1	SMESG000043067.1	Gene Expression
SMESG000043063.1	SMESG000043063.1	Gene Expression
SMESG000043057.1	SMESG000043057.1	Gene Expression
SMESG000043054.1	SMESG000043054.1	Gene Expression
SMESG000043052.1	SMESG000043052.1	Gene Expression
SMESG000043051.1	SMESG000043051.1	Gene Expression
SMESG000043049.1	SMESG000043049.1	Gene Expression
SMESG000043082.1	SMESG000043082.1	Gene Expression
SMESG000043055.1	SMESG000043055.1	Gene Expression
SMESG000009483.1	SMESG000009483.1	Gene Expression
SMESG000008761.1	SMESG000008761.1	Gene Expression
SMESG000008805.1	SMESG000008805.1	Gene Expression
SMESG000008850.1	SMESG000008850.1	Gene Expression
SMESG000008861.1	SMESG000008861.1	Gene Expression
SMESG000008883.1	SMESG000008883.1	Gene Expression
SMESG000008972.1	SMESG000008972.1	Gene Expression
SMESG000009005.1	SMESG000009005.1	Gene Expression
SMESG000009027.1	SMESG000009027.1	Gene Expression
SMESG000009072.1	SMESG000009072.1	Gene Expression
SMESG000009083.1	SMESG000009083.1	Gene Expression
SMESG000009094.1	SMESG000009094.1	Gene Expression
SMESG000009116.1	SMESG000009116.1	Gene Expression
SMESG000009161.1	SMESG000009161.1	Gene Expression
SMESG000009316.1	SMESG000009316.1	Gene Expression
SMESG000009371.1	SMESG000009371.1	Gene Expression
SMESG000009405.1	SMESG000009405.1	Gene Expression
SMESG000009438.1	SMESG000009438.1	Gene Expression
SMESG000009449.1	SMESG000009449.1	Gene Expression
SMESG000009582.1	SMESG000009582.1	Gene Expression
SMESG000009617.1	SMESG000009617.1	Gene Expression
SMESG000009621.1	SMESG000009621.1	Gene Expression
SMESG000009623.1	SMESG000009623.1	Gene Expression
SMESG000008708.1	SMESG000008708.1	Gene Expression
SMESG000008709.1	SMESG000008709.1	Gene Expression
SMESG000008712.1	SMESG000008712.1	Gene Expression
SMESG000008713.1	SMESG000008713.1	Gene Expression
SMESG000008715.1	SMESG000008715.1	Gene Expression
SMESG000008716.1	SMESG000008716.1	Gene Expression
SMESG000008719.1	SMESG000008719.1	Gene Expression
SMESG000008720.1	SMESG000008720.1	Gene Expression
SMESG000008723.1	SMESG000008723.1	Gene Expression
SMESG000008724.1	SMESG000008724.1	Gene Expression
SMESG000008727.1	SMESG000008727.1	Gene Expression
SMESG000008737.1	SMESG000008737.1	Gene Expression
SMESG000008741.1	SMESG000008741.1	Gene Expression
SMESG000008751.1	SMESG000008751.1	Gene Expression
SMESG000008756.1	SMESG000008756.1	Gene Expression
SMESG000008757.1	SMESG000008757.1	Gene Expression
SMESG000008760.1	SMESG000008760.1	Gene Expression
SMESG000008767.1	SMESG000008767.1	Gene Expression
SMESG000008768.1	SMESG000008768.1	Gene Expression
SMESG000008774.1	SMESG000008774.1	Gene Expression
SMESG000008776.1	SMESG000008776.1	Gene Expression
SMESG000008785.1	SMESG000008785.1	Gene Expression
SMESG000008786.1	SMESG000008786.1	Gene Expression
SMESG000008787.1	SMESG000008787.1	Gene Expression
SMESG000008788.1	SMESG000008788.1	Gene Expression
SMESG000008789.1	SMESG000008789.1	Gene Expression
SMESG000008791.1	SMESG000008791.1	Gene Expression
SMESG000008792.1	SMESG000008792.1	Gene Expression
SMESG000008793.1	SMESG000008793.1	Gene Expression
SMESG000008795.1	SMESG000008795.1	Gene Expression
SMESG000008797.1	SMESG000008797.1	Gene Expression
SMESG000008798.1	SMESG000008798.1	Gene Expression
SMESG000008800.1	SMESG000008800.1	Gene Expression
SMESG000008809.1	SMESG000008809.1	Gene Expression
SMESG000008815.1	SMESG000008815.1	Gene Expression
SMESG000008818.1	SMESG000008818.1	Gene Expression
SMESG000008825.1	SMESG000008825.1	Gene Expression
SMESG000008829.1	SMESG000008829.1	Gene Expression
SMESG000008835.1	SMESG000008835.1	Gene Expression
SMESG000008843.1	SMESG000008843.1	Gene Expression
SMESG000008845.1	SMESG000008845.1	Gene Expression
SMESG000008847.1	SMESG000008847.1	Gene Expression
SMESG000008851.1	SMESG000008851.1	Gene Expression
SMESG000008854.1	SMESG000008854.1	Gene Expression
SMESG000008856.1	SMESG000008856.1	Gene Expression
SMESG000008858.1	SMESG000008858.1	Gene Expression
SMESG000008865.1	SMESG000008865.1	Gene Expression
SMESG000008868.1	SMESG000008868.1	Gene Expression
SMESG000008869.1	SMESG000008869.1	Gene Expression
SMESG000008875.1	SMESG000008875.1	Gene Expression
SMESG000008876.1	SMESG000008876.1	Gene Expression
SMESG000008878.1	SMESG000008878.1	Gene Expression
SMESG000008880.1	SMESG000008880.1	Gene Expression
SMESG000008884.1	SMESG000008884.1	Gene Expression
SMESG000008885.1	SMESG000008885.1	Gene Expression
SMESG000008886.1	SMESG000008886.1	Gene Expression
SMESG000008901.1	SMESG000008901.1	Gene Expression
SMESG000008910.1	SMESG000008910.1	Gene Expression
SMESG000008911.1	SMESG000008911.1	Gene Expression
SMESG000008912.1	SMESG000008912.1	Gene Expression
SMESG000008919.1	SMESG000008919.1	Gene Expression
SMESG000008920.1	SMESG000008920.1	Gene Expression
SMESG000008924.1	SMESG000008924.1	Gene Expression
SMESG000008925.1	SMESG000008925.1	Gene Expression
SMESG000008936.1	SMESG000008936.1	Gene Expression
SMESG000008937.1	SMESG000008937.1	Gene Expression
SMESG000008941.1	SMESG000008941.1	Gene Expression
SMESG000008943.1	SMESG000008943.1	Gene Expression
SMESG000008947.1	SMESG000008947.1	Gene Expression
SMESG000008952.1	SMESG000008952.1	Gene Expression
SMESG000008954.1	SMESG000008954.1	Gene Expression
SMESG000008955.1	SMESG000008955.1	Gene Expression
SMESG000008958.1	SMESG000008958.1	Gene Expression
SMESG000008962.1	SMESG000008962.1	Gene Expression
SMESG000008964.1	SMESG000008964.1	Gene Expression
SMESG000008966.1	SMESG000008966.1	Gene Expression
SMESG000008969.1	SMESG000008969.1	Gene Expression
SMESG000008973.1	SMESG000008973.1	Gene Expression
SMESG000008976.1	SMESG000008976.1	Gene Expression
SMESG000008981.1	SMESG000008981.1	Gene Expression
SMESG000008989.1	SMESG000008989.1	Gene Expression
SMESG000008990.1	SMESG000008990.1	Gene Expression
SMESG000008992.1	SMESG000008992.1	Gene Expression
SMESG000008993.1	SMESG000008993.1	Gene Expression
SMESG000008996.1	SMESG000008996.1	Gene Expression
SMESG000008997.1	SMESG000008997.1	Gene Expression
SMESG000009011.1	SMESG000009011.1	Gene Expression
SMESG000009012.1	SMESG000009012.1	Gene Expression
SMESG000009021.1	SMESG000009021.1	Gene Expression
SMESG000009022.1	SMESG000009022.1	Gene Expression
SMESG000009032.1	SMESG000009032.1	Gene Expression
SMESG000009033.1	SMESG000009033.1	Gene Expression
SMESG000009035.1	SMESG000009035.1	Gene Expression
SMESG000009036.1	SMESG000009036.1	Gene Expression
SMESG000009043.1	SMESG000009043.1	Gene Expression
SMESG000009051.1	SMESG000009051.1	Gene Expression
SMESG000009052.1	SMESG000009052.1	Gene Expression
SMESG000009055.1	SMESG000009055.1	Gene Expression
SMESG000009060.1	SMESG000009060.1	Gene Expression
SMESG000009075.1	SMESG000009075.1	Gene Expression
SMESG000009076.1	SMESG000009076.1	Gene Expression
SMESG000009078.1	SMESG000009078.1	Gene Expression
SMESG000009084.1	SMESG000009084.1	Gene Expression
SMESG000009085.1	SMESG000009085.1	Gene Expression
SMESG000009088.1	SMESG000009088.1	Gene Expression
SMESG000009089.1	SMESG000009089.1	Gene Expression
SMESG000009090.1	SMESG000009090.1	Gene Expression
SMESG000009092.1	SMESG000009092.1	Gene Expression
SMESG000009093.1	SMESG000009093.1	Gene Expression
SMESG000009102.1	SMESG000009102.1	Gene Expression
SMESG000009104.1	SMESG000009104.1	Gene Expression
SMESG000009106.1	SMESG000009106.1	Gene Expression
SMESG000009107.1	SMESG000009107.1	Gene Expression
SMESG000009109.1	SMESG000009109.1	Gene Expression
SMESG000009115.1	SMESG000009115.1	Gene Expression
SMESG000009117.1	SMESG000009117.1	Gene Expression
SMESG000009120.1	SMESG000009120.1	Gene Expression
SMESG000009121.1	SMESG000009121.1	Gene Expression
SMESG000009124.1	SMESG000009124.1	Gene Expression
SMESG000009125.1	SMESG000009125.1	Gene Expression
SMESG000009126.1	SMESG000009126.1	Gene Expression
SMESG000009137.1	SMESG000009137.1	Gene Expression
SMESG000009142.1	SMESG000009142.1	Gene Expression
SMESG000009143.1	SMESG000009143.1	Gene Expression
SMESG000009144.1	SMESG000009144.1	Gene Expression
SMESG000009145.1	SMESG000009145.1	Gene Expression
SMESG000009146.1	SMESG000009146.1	Gene Expression
SMESG000009155.1	SMESG000009155.1	Gene Expression
SMESG000009159.1	SMESG000009159.1	Gene Expression
SMESG000009162.1	SMESG000009162.1	Gene Expression
SMESG000009171.1	SMESG000009171.1	Gene Expression
SMESG000009173.1	SMESG000009173.1	Gene Expression
SMESG000009187.1	SMESG000009187.1	Gene Expression
SMESG000009188.1	SMESG000009188.1	Gene Expression
SMESG000009189.1	SMESG000009189.1	Gene Expression
SMESG000009191.1	SMESG000009191.1	Gene Expression
SMESG000009195.1	SMESG000009195.1	Gene Expression
SMESG000009196.1	SMESG000009196.1	Gene Expression
SMESG000009198.1	SMESG000009198.1	Gene Expression
SMESG000009199.1	SMESG000009199.1	Gene Expression
SMESG000009204.1	SMESG000009204.1	Gene Expression
SMESG000009208.1	SMESG000009208.1	Gene Expression
SMESG000009217.1	SMESG000009217.1	Gene Expression
SMESG000009222.1	SMESG000009222.1	Gene Expression
SMESG000009223.1	SMESG000009223.1	Gene Expression
SMESG000009225.1	SMESG000009225.1	Gene Expression
SMESG000009226.1	SMESG000009226.1	Gene Expression
SMESG000009232.1	SMESG000009232.1	Gene Expression
SMESG000009234.1	SMESG000009234.1	Gene Expression
SMESG000009235.1	SMESG000009235.1	Gene Expression
SMESG000009236.1	SMESG000009236.1	Gene Expression
SMESG000009248.1	SMESG000009248.1	Gene Expression
SMESG000009251.1	SMESG000009251.1	Gene Expression
SMESG000009253.1	SMESG000009253.1	Gene Expression
SMESG000009254.1	SMESG000009254.1	Gene Expression
SMESG000009259.1	SMESG000009259.1	Gene Expression
SMESG000009262.1	SMESG000009262.1	Gene Expression
SMESG000009267.1	SMESG000009267.1	Gene Expression
SMESG000009269.1	SMESG000009269.1	Gene Expression
SMESG000009273.1	SMESG000009273.1	Gene Expression
SMESG000009276.1	SMESG000009276.1	Gene Expression
SMESG000009280.1	SMESG000009280.1	Gene Expression
SMESG000009281.1	SMESG000009281.1	Gene Expression
SMESG000009284.1	SMESG000009284.1	Gene Expression
SMESG000009286.1	SMESG000009286.1	Gene Expression
SMESG000009287.1	SMESG000009287.1	Gene Expression
SMESG000009288.1	SMESG000009288.1	Gene Expression
SMESG000009290.1	SMESG000009290.1	Gene Expression
SMESG000009297.1	SMESG000009297.1	Gene Expression
SMESG000009300.1	SMESG000009300.1	Gene Expression
SMESG000009301.1	SMESG000009301.1	Gene Expression
SMESG000009302.1	SMESG000009302.1	Gene Expression
SMESG000009304.1	SMESG000009304.1	Gene Expression
SMESG000009306.1	SMESG000009306.1	Gene Expression
SMESG000009315.1	SMESG000009315.1	Gene Expression
SMESG000009317.1	SMESG000009317.1	Gene Expression
SMESG000009320.1	SMESG000009320.1	Gene Expression
SMESG000009321.1	SMESG000009321.1	Gene Expression
SMESG000009330.1	SMESG000009330.1	Gene Expression
SMESG000009332.1	SMESG000009332.1	Gene Expression
